0 0.967006 
0.02 0.963365 
0.04 0.956094 
0.06 0.945218 
0.08 0.930772 
0.1 0.912806 
0.12 0.89138 
0.14 0.866567 
0.16 0.838453 
0.18 0.807138 
0.2 0.772733 
0.22 0.735363 
0.24 0.695167 
0.26 0.652296 
0.28 0.606913 
0.3 0.559196 
0.32 0.509332 
0.34 0.457521 
0.36 0.403974 
0.38 0.348912 
0.4 0.292563 
0.42 0.235164 
0.44 0.176959 
0.46 0.118195 
0.48 0.0591245 
0.5 0 
0.52 -0.0591245 
0.54 -0.118195 
0.56 -0.176959 
0.58 -0.235164 
0.6 -0.292563 
0.62 -0.348912 
0.64 -0.403974 
0.66 -0.457521 
0.68 -0.509332 
0.7 -0.559196 
0.72 -0.606913 
0.74 -0.652296 
0.76 -0.695167 
0.78 -0.735363 
0.8 -0.772733 
0.82 -0.807138 
0.84 -0.838453 
0.86 -0.866567 
0.88 -0.89138 
0.9 -0.912806 
0.92 -0.930772 
0.94 -0.945218 
0.96 -0.956094 
0.98 -0.963365 
1 -0.967006 


0 1.40843 
0.02 1.40328 
0.04 1.39299 
0.06 1.3776 
0.08 1.35713 
0.1 1.33163 
0.12 1.30118 
0.14 1.26584 
0.16 1.22573 
0.18 1.18095 
0.2 1.13163 
0.22 1.07793 
0.24 1.02002 
0.26 0.958085 
0.28 0.892345 
0.3 0.823034 
0.32 0.750412 
0.34 0.674756 
0.36 0.596368 
0.38 0.515568 
0.4 0.432692 
0.42 0.348094 
0.44 0.262144 
0.46 0.175219 
0.48 0.0877067 
0.5 0 
0.52 -0.0877067 
0.54 -0.175219 
0.56 -0.262144 
0.58 -0.348094 
0.6 -0.432692 
0.62 -0.515568 
0.64 -0.596368 
0.66 -0.674756 
0.68 -0.750412 
0.7 -0.823034 
0.72 -0.892345 
0.74 -0.958085 
0.76 -1.02002 
0.78 -1.07793 
0.8 -1.13163 
0.82 -1.18095 
0.84 -1.22573 
0.86 -1.26584 
0.88 -1.30118 
0.9 -1.33163 
0.92 -1.35713 
0.94 -1.3776 
0.96 -1.39299 
0.98 -1.40328 
1 -1.40843 


0 1.87317 
0.02 1.86661 
0.04 1.85349 
0.06 1.83383 
0.08 1.80765 
0.1 1.77498 
0.12 1.73586 
0.14 1.69036 
0.16 1.63854 
0.18 1.5805 
0.2 1.51635 
0.22 1.44625 
0.24 1.37036 
0.26 1.28888 
0.28 1.20206 
0.3 1.11017 
0.32 1.01352 
0.34 0.912479 
0.36 0.807427 
0.38 0.698797 
0.4 0.587055 
0.42 0.472699 
0.44 0.356257 
0.46 0.238278 
0.48 0.119332 
0.5 0 
0.52 -0.119332 
0.54 -0.238278 
0.56 -0.356257 
0.58 -0.472699 
0.6 -0.587055 
0.62 -0.698797 
0.64 -0.807427 
0.66 -0.912479 
0.68 -1.01352 
0.7 -1.11017 
0.72 -1.20206 
0.74 -1.28888 
0.76 -1.37036 
0.78 -1.44625 
0.8 -1.51635 
