0.967006 0.963365 0.956094 0.945218 0.930772 0.912806 0.89138 0.866567 0.838453 0.807138 0.772733 0.735363 0.695167 0.652296 0.606913 0.559196 0.509332 0.457521 0.403974 0.348912 0.292563 0.235164 0.176959 0.118195 0.0591245 0 -0.0591245 -0.118195 -0.176959 -0.235164 -0.292563 -0.348912 -0.403974 -0.457521 -0.509332 -0.559196 -0.606913 -0.652296 -0.695167 -0.735363 -0.772733 -0.807138 -0.838453 -0.866567 -0.89138 -0.912806 -0.930772 -0.945218 -0.956094 -0.963365 -0.967006 
1.40843 1.40328 1.39299 1.3776 1.35713 1.33163 1.30118 1.26584 1.22573 1.18095 1.13163 1.07793 1.02002 0.958085 0.892345 0.823034 0.750412 0.674756 0.596368 0.515568 0.432692 0.348094 0.262144 0.175219 0.0877067 0 -0.0877067 -0.175219 -0.262144 -0.348094 -0.432692 -0.515568 -0.596368 -0.674756 -0.750412 -0.823034 -0.892345 -0.958085 -1.02002 -1.07793 -1.13163 -1.18095 -1.22573 -1.26584 -1.30118 -1.33163 -1.35713 -1.3776 -1.39299 -1.40328 -1.40843 
1.87317 1.86661 1.85349 1.83383 1.80765 1.77498 1.73586 1.69036 1.63854 1.5805 1.51635 1.44625 1.37036 1.28888 1.20206 1.11017 1.01352 0.912479 0.807427 0.698797 0.587055 0.472699 0.356257 0.238278 0.119332 0 -0.119332 -0.238278 -0.356257 -0.472699 -0.587055 -0.698797 -0.807427 -0.912479 -1.01352 -1.11017 -1.20206 -1.28888 -1.37036 -1.44625 -1.51635 -1.5805 -1.63854 -1.69036 -1.73586 -1.77498 -1.80765 -1.83383 -1.85349 -1.86661 -1.87317 
2.22112 2.21365 2.19871 2.1763 2.14641 2.10904 2.06419 2.01188 1.95214 1.88501 1.81057 1.72892 1.6402 1.5446 1.44234 1.33372 1.21907 1.09878 0.973317 0.843195 0.708986 0.571316 0.430856 0.288319 0.144446 0 -0.144446 -0.288319 -0.430856 -0.571316 -0.708986 -0.843195 -0.973317 -1.09878 -1.21907 -1.33372 -1.44234 -1.5446 -1.6402 -1.72892 -1.81057 -1.88501 -1.95214 -2.01188 -2.06419 -2.10904 -2.14641 -2.1763 -2.19871 -2.21365 -2.22112 
2.40544 2.39756 2.3818 2.35812 2.32651 2.28695 2.23941 2.18386 2.12029 2.04873 1.9692 1.88178 1.78657 1.68372 1.57347 1.45607 1.33187 1.20129 1.06482 0.923021 0.776521 0.626026 0.472295 0.316141 0.158417 0 -0.158417 -0.316141 -0.472295 -0.626026 -0.776521 -0.923021 -1.06482 -1.20129 -1.33187 -1.45607 -1.57347 -1.68372 -1.78657 -1.88178 -1.9692 -2.04873 -2.12029 -2.18386 -2.23941 -2.28695 -2.32651 -2.35812 -2.3818 -2.39756 -2.40544 
2.4768 2.46878 2.45272 2.4286 2.39639 2.35605 2.30755 2.25083 2.18589 2.1127 2.0313 1.94172 1.84407 1.73849 1.62517 1.5044 1.37651 1.24193 1.10115 0.954755 0.803401 0.647822 0.488817 0.327241 0.163992 0 -0.163992 -0.327241 -0.488817 -0.647822 -0.803401 -0.954755 -1.10115 -1.24193 -1.37651 -1.5044 -1.62517 -1.73849 -1.84407 -1.94172 -2.0313 -2.1127 -2.18589 -2.25083 -2.30755 -2.35605 -2.39639 -2.4286 -2.45272 -2.46878 -2.4768 
2.49182 2.48377 2.46766 2.44346 2.41114 2.37066 2.32197 2.26503 2.19982 2.12632 2.04454 1.95453 1.85639 1.75024 1.6363 1.51482 1.38615 1.25072 1.10902 0.961641 0.809241 0.652563 0.492414 0.329659 0.165207 0 -0.165207 -0.329659 -0.492414 -0.652563 -0.809241 -0.961641 -1.10902 -1.25072 -1.38615 -1.51482 -1.6363 -1.75024 -1.85639 -1.95453 -2.04454 -2.12632 -2.19982 -2.26503 -2.32197 -2.37066 -2.41114 -2.44346 -2.46766 -2.48377 -2.49182 
2.48214 2.47411 2.45805 2.43392 2.4017 2.36134 2.3128 2.25604 2.19103 2.11777 2.03627 1.94657 1.84877 1.743 1.62948 1.50847 1.3803 1.24541 1.10428 0.957507 0.805745 0.649732 0.49027 0.32822 0.164485 0 -0.164485 -0.32822 -0.49027 -0.649732 -0.805745 -0.957507 -1.10428 -1.24541 -1.3803 -1.50847 -1.62948 -1.743 -1.84877 -1.94657 -2.03627 -2.11777 -2.19103 -2.25604 -2.3128 -2.36134 -2.4017 -2.43392 -2.45805 -2.47411 -2.48214 
2.46184 2.45386 2.43788 2.41389 2.38185 2.34173 2.29348 2.23707 2.17248 2.0997 2.01875 1.92968 1.83259 1.72762 1.61497 1.49492 1.3678 1.23404 1.09413 0.948648 0.798247 0.643655 0.485666 0.325128 0.162932 0 -0.162932 -0.325128 -0.485666 -0.643655 -0.798247 -0.948648 -1.09413 -1.23404 -1.3678 -1.49492 -1.61497 -1.72762 -1.83259 -1.92968 -2.01875 -2.0997 -2.17248 -2.23707 -2.29348 -2.34173 -2.38185 -2.41389 -2.43788 -2.45386 -2.46184 
2.43672 2.4288 2.41293 2.38911 2.3573 2.31747 2.26958 2.2136 2.14952 2.07734 1.99707 1.90878 1.81256 1.70857 1.597 1.47815 1.35233 1.21997 1.08156 0.937678 0.788962 0.636131 0.479965 0.321299 0.161009 0 -0.161009 -0.321299 -0.479965 -0.636131 -0.788962 -0.937678 -1.08156 -1.21997 -1.35233 -1.47815 -1.597 -1.70857 -1.81256 -1.90878 -1.99707 -2.07734 -2.14952 -2.2136 -2.26958 -2.31747 -2.3573 -2.38911 -2.41293 -2.4288 -2.43672 
