1.42953 1.42787 1.42457 1.41964 1.41308 1.40493 1.39521 1.38394 1.37118 1.35697 1.34135 1.32438 1.30611 1.28662 1.26598 1.24426 1.22153 1.1979 1.17343 1.14824 1.12241 1.09605 1.06927 1.04216 1.01483 0.987411 0.959799 0.932111 0.904463 0.876971 0.849752 0.822922 0.796596 0.770887 0.745907 0.721765 0.698567 0.676413 0.655403 0.635628 0.617176 0.60013 0.584564 0.570547 0.558143 0.547407 0.538386 0.53112 0.525642 0.521977 0.52014 
3.08991 3.08916 3.08765 3.0854 3.0824 3.07867 3.07421 3.06904 3.06317 3.05662 3.04939 3.04152 3.03303 3.02394 3.01427 3.00406 2.99335 2.98216 2.97054 2.95852 2.94615 2.93348 2.92056 2.90743 2.89416 2.88079 2.8672 2.85343 2.83956 2.82565 2.81176 2.79797 2.78432 2.7709 2.75778 2.745 2.73265 2.72079 2.70947 2.69876 2.68872 2.67941 2.67086 2.66314 2.65628 2.65033 2.64532 2.64127 2.63822 2.63617 2.63515 
3.76973 3.76972 3.76969 3.76964 3.76959 3.76951 3.76943 3.76934 3.76924 3.76914 3.76903 3.76893 3.76882 3.76873 3.76865 3.76858 3.76853 3.76851 3.76852 3.76857 3.76867 3.76882 3.76903 3.76932 3.76968 3.77014 3.7705 3.77078 3.77098 3.77112 3.7712 3.77123 3.77122 3.77118 3.77111 3.77101 3.7709 3.77078 3.77064 3.77051 3.77037 3.77023 3.7701 3.76998 3.76986 3.76976 3.76968 3.76961 3.76955 3.76952 3.7695 
3.82238 3.8224 3.82244 3.82251 3.82259 3.8227 3.82283 3.82298 3.82315 3.82336 3.82359 3.82385 3.82414 3.82446 3.82482 3.82522 3.82566 3.82615 3.82668 3.82727 3.82792 3.82864 3.82942 3.83028 3.83123 3.83228 3.83323 3.83409 3.83488 3.8356 3.83625 3.83684 3.83739 3.83788 3.83833 3.83874 3.83911 3.83944 3.83975 3.84002 3.84026 3.84048 3.84067 3.84084 3.84098 3.84111 3.84121 3.84129 3.84135 3.84138 3.8414 
3.81316 3.81318 3.81322 3.81329 3.81337 3.81348 3.81362 3.81378 3.81396 3.81417 3.81441 3.81467 3.81497 3.81531 3.81568 3.81608 3.81653 3.81703 3.81758 3.81818 3.81884 3.81956 3.82036 3.82124 3.8222 3.82325 3.82422 3.82509 3.82589 3.82662 3.82729 3.8279 3.82845 3.82895 3.82941 3.82983 3.83021 3.83056 3.83087 3.83115 3.8314 3.83162 3.83182 3.832 3.83214 3.83227 3.83238 3.83246 3.83252 3.83256 3.83258 
3.80007 3.80009 3.80013 3.8002 3.80028 3.80039 3.80053 3.80069 3.80087 3.80108 3.80132 3.80159 3.80189 3.80223 3.8026 3.80301 3.80347 3.80396 3.80451 3.80512 3.80578 3.80651 3.80731 3.80819 3.80916 3.81022 3.81118 3.81206 3.81287 3.8136 3.81427 3.81488 3.81544 3.81594 3.81641 3.81683 3.81721 3.81756 3.81787 3.81815 3.81841 3.81863 3.81883 3.81901 3.81916 3.81928 3.81939 3.81947 3.81953 3.81958 3.8196 
3.78666 3.78668 3.78673 3.78679 3.78688 3.78699 3.78713 3.78729 3.78747 3.78769 3.78793 3.7882 3.7885 3.78884 3.78922 3.78963 3.79009 3.79059 3.79114 3.79175 3.79242 3.79315 3.79395 3.79484 3.7958 3.79687 3.79784 3.79872 3.79953 3.80027 3.80094 3.80155 3.80211 3.80262 3.80309 3.80351 3.8039 3.80425 3.80456 3.80485 3.8051 3.80533 3.80553 3.80571 3.80586 3.80599 3.80609 3.80618 3.80624 3.80628 3.8063 
3.77315 3.77317 3.77321 3.77328 3.77337 3.77348 3.77362 3.77378 3.77397 3.77418 3.77442 3.7747 3.775 3.77534 3.77572 3.77614 3.7766 3.7771 3.77766 3.77827 3.77894 3.77968 3.78048 3.78137 3.78234 3.78341 3.78439 3.78528 3.78609 3.78683 3.7875 3.78812 3.78868 3.7892 3.78967 3.79009 3.79048 3.79083 3.79115 3.79144 3.79169 3.79192 3.79212 3.7923 3.79246 3.79258 3.79269 3.79278 3.79284 3.79288 3.7929 
3.75953 3.75956 3.7596 3.75967 3.75976 3.75987 3.76001 3.76017 3.76036 3.76058 3.76082 3.7611 3.7614 3.76175 3.76213 3.76255 3.76301 3.76352 3.76408 3.76469 3.76536 3.7661 3.76692 3.76781 3.76878 3.76986 3.77084 3.77173 3.77254 3.77329 3.77397 3.77459 3.77515 3.77567 3.77614 3.77657 3.77696 3.77732 3.77764 3.77793 3.77818 3.77841 3.77862 3.7788 3.77895 3.77908 3.77919 3.77928 3.77934 3.77938 3.7794 
3.74582 3.74584 3.74588 3.74595 3.74604 3.74616 3.74629 3.74646 3.74665 3.74687 3.74711 3.74739 3.7477 3.74805 3.74843 3.74885 3.74932 3.74983 3.75039 3.75101 3.75169 3.75243 3.75325 3.75414 3.75512 3.7562 3.75718 3.75808 3.7589 3.75965 3.76033 3.76095 3.76152 3.76204 3.76252 3.76295 3.76334 3.7637 3.76402 3.76431 3.76457 3.76481 3.76501 3.76519 3.76535 3.76548 3.76559 3.76567 3.76574 3.76578 3.7658 
3.73199 3.73202 3.73206 3.73213 3.73222 3.73234 3.73248 3.73264 3.73283 3.73305 3.7333 3.73358 3.73389 3.73424 3.73463 3.73505 3.73552 3.73604 3.7366 3.73722 3.73791 3.73865 3.73947 3.74037 3.74136 3.74244 3.74342 3.74433 3.74515 3.7459 3.74659 3.74721 3.74779 3.74831 3.74879 3.74922 3.74962 3.74998 3.75031 3.7506 3.75086 3.7511 3.7513 3.75148 3.75164 3.75177 3.75188 3.75197 3.75204 3.75208 3.7521 
3.71806 3.71809 3.71813 3.7182 3.71829 3.71841 3.71855 3.71872 3.71891 3.71913 3.71938 3.71966 3.71998 3.72033 3.72072 3.72115 3.72162 3.72214 3.72271 3.72333 3.72402 3.72477 3.72559 3.72649 3.72748 3.72857 3.72956 3.73047 3.73129 3.73205 3.73274 3.73337 3.73395 3.73447 3.73496 3.73539 3.73579 3.73615 3.73648 3.73678 3.73704 3.73728 3.73749 3.73767 3.73783 3.73796 3.73807 3.73816 3.73823 3.73827 3.73829 
3.70403 3.70405 3.70409 3.70416 3.70426 3.70437 3.70452 3.70468 3.70488 3.7051 3.70535 3.70564 3.70596 3.70631 3.7067 3.70713 3.70761 3.70813 3.7087 3.70933 3.71002 3.71077 3.7116 3.71251 3.7135 3.71459 3.71559 3.7165 3.71733 3.71809 3.71878 3.71942 3.72 3.72053 3.72101 3.72146 3.72186 3.72222 3.72255 3.72285 3.72312 3.72336 3.72357 3.72375 3.72391 3.72405 3.72416 3.72425 3.72431 3.72436 3.72438 
3.68987 3.68989 3.68994 3.69001 3.6901 3.69022 3.69037 3.69054 3.69073 3.69096 3.69121 3.6915 3.69182 3.69217 3.69257 3.693 3.69348 3.69401 3.69458 3.69521 3.69591 3.69667 3.6975 3.69841 3.69941 3.7005 3.7015 3.70242 3.70325 3.70402 3.70472 3.70536 3.70594 3.70647 3.70696 3.70741 3.70781 3.70818 3.70851 3.70881 3.70908 3.70932 3.70953 3.70972 3.70988 3.71002 3.71013 3.71022 3.71028 3.71033 3.71035 
3.6756 3.67562 3.67567 3.67574 3.67584 3.67596 3.6761 3.67627 3.67647 3.6767 3.67695 3.67724 3.67756 3.67792 3.67832 3.67876 3.67924 3.67977 3.68035 3.68098 3.68168 3.68245 3.68328 3.6842 3.6852 3.6863 3.6873 3.68822 3.68906 3.68983 3.69053 3.69118 3.69177 3.6923 3.69279 3.69324 3.69365 3.69402 3.69435 3.69466 3.69493 3.69517 3.69539 3.69557 3.69574 3.69587 3.69599 3.69608 3.69614 3.69619 3.69621 
3.66121 3.66123 3.66128 3.66135 3.66145 3.66157 3.66171 3.66189 3.66209 3.66232 3.66258 3.66287 3.66319 3.66355 3.66395 3.66439 3.66488 3.66541 3.66599 3.66664 3.66734 3.66811 3.66895 3.66987 3.67087 3.67198 3.67299 3.67391 3.67475 3.67553 3.67623 3.67688 3.67747 3.67801 3.67851 3.67896 3.67937 3.67974 3.68008 3.68039 3.68066 3.6809 3.68112 3.68131 3.68147 3.68161 3.68173 3.68182 3.68189 3.68193 3.68195 
3.6467 3.64672 3.64677 3.64684 3.64694 3.64706 3.64721 3.64738 3.64758 3.64781 3.64807 3.64837 3.6487 3.64906 3.64946 3.64991 3.65039 3.65093 3.65152 3.65216 3.65287 3.65364 3.65449 3.65541 3.65643 3.65753 3.65855 3.65948 3.66032 3.6611 3.66181 3.66246 3.66306 3.6636 3.6641 3.66456 3.66497 3.66535 3.66569 3.666 3.66627 3.66652 3.66674 3.66693 3.66709 3.66723 3.66735 3.66744 3.66751 3.66755 3.66758 
