0 0.591035 
0.02 0.59092 
0.04 0.59069 
0.06 0.590344 
0.08 0.589883 
0.1 0.589305 
0.12 0.58861 
0.14 0.587798 
0.16 0.586868 
0.18 0.58582 
0.2 0.584652 
0.22 0.583365 
0.24 0.581957 
0.26 0.580429 
0.28 0.578781 
0.3 0.577011 
0.32 0.575122 
0.34 0.573114 
0.36 0.570986 
0.38 0.568742 
0.4 0.566383 
0.42 0.563911 
0.44 0.561329 
0.46 0.55864 
0.48 0.555849 
0.5 0.0529591 
0.52 0.0501567 
0.54 0.0474461 
0.56 0.0448316 
0.58 0.042317 
0.6 0.0399054 
0.62 0.0375999 
0.64 0.0354028 
0.66 0.0333162 
0.68 0.0313419 
0.7 0.0294813 
0.72 0.0277354 
0.74 0.0261051 
0.76 0.0245911 
0.78 0.0231938 
0.8 0.0219134 
0.82 0.02075 
0.84 0.0197036 
0.86 0.0187742 
0.88 0.0179615 
0.9 0.0172655 
0.92 0.0166858 
0.94 0.0162224 
0.96 0.015875 
0.98 0.0156434 
1 0.0155277 


0 0.816223 
0.02 0.815972 
0.04 0.81547 
0.06 0.814718 
0.08 0.813715 
0.1 0.812465 
0.12 0.810967 
0.14 0.809224 
0.16 0.807237 
0.18 0.805009 
0.2 0.802543 
0.22 0.799843 
0.24 0.796912 
0.26 0.793754 
0.28 0.790376 
0.3 0.786782 
0.32 0.782979 
0.34 0.778974 
0.36 0.774775 
0.38 0.770392 
0.4 0.765832 
0.42 0.761108 
0.44 0.75623 
0.46 0.751211 
0.48 0.746063 
0.5 0.240802 
0.52 0.235601 
0.54 0.230475 
0.56 0.22544 
0.58 0.220509 
0.6 0.215695 
0.62 0.211014 
0.64 0.206477 
0.66 0.202097 
0.68 0.197887 
0.7 0.193859 
0.72 0.190024 
0.74 0.186392 
0.76 0.182975 
0.78 0.179781 
0.8 0.176821 
0.82 0.174101 
0.84 0.171631 
0.86 0.169417 
0.88 0.167466 
0.9 0.165783 
0.92 0.164372 
0.94 0.163239 
0.96 0.162387 
0.98 0.161817 
1 0.161532 


0 1.16982 
0.02 1.16954 
0.04 1.16899 
0.06 1.16816 
0.08 1.16706 
0.1 1.16568 
0.12 1.16403 
0.14 1.16211 
0.16 1.15992 
0.18 1.15747 
0.2 1.15477 
0.22 1.1518 
0.24 1.14859 
0.26 1.14513 
0.28 1.14143 
0.3 1.1375 
0.32 1.13334 
0.34 1.12897 
0.36 1.1244 
0.38 1.11963 
0.4 1.11468 
0.42 1.10955 
0.44 1.10427 
0.46 1.09885 
0.48 1.0933 
0.5 0.587642 
0.52 0.58203 
0.54 0.576483 
0.56 0.571018 
0.58 0.565652 
0.6 0.560402 
0.62 0.555283 
0.64 0.550312 
0.66 0.545503 
0.68 0.540872 
0.7 0.536432 
0.72 0.532198 
0.74 0.528183 
0.76 0.524399 
0.78 0.520858 
0.8 0.517571 
0.82 0.514548 
0.84 0.5118 
0.86 0.509334 
0.88 0.507159 
0.9 0.505282 
0.92 0.503708 
0.94 0.502443 
0.96 0.501491 
0.98 0.500854 
1 0.500536 


0 1.55077 
0.02 1.55049 
0.04 1.54994 
0.06 1.54912 
0.08 1.54802 
0.1 1.54665 
0.12 1.545 
0.14 1.54309 
0.16 1.54092 
0.18 1.53848 
0.2 1.53579 
0.22 1.53284 
0.24 1.52965 
0.26 1.52621 
0.28 1.52254 
0.3 1.51863 
0.32 1.51451 
0.34 1.51018 
0.36 1.50565 
0.38 1.50092 
0.4 1.49602 
0.42 1.49096 
0.44 1.48574 
0.46 1.48039 
0.48 1.47492 
0.5 0.969356 
0.52 0.963825 
0.54 0.958351 
0.56 0.952951 
0.58 0.947644 
0.6 0.942445 
0.62 0.937373 
0.64 0.932443 
0.66 0.927671 
0.68 0.923072 
0.7 0.918662 
0.72 0.914454 
0.74 0.910461 
0.76 0.906697 
0.78 0.903174 
0.8 0.899903 
0.82 0.896894 
0.84 0.894157 
0.86 0.891702 
0.88 0.889535 
0.9 0.887665 
0.92 0.886097 
0.94 0.884836 
0.96 0.883887 
0.98 0.883253 
1 0.882935 


0 1.93263 
0.02 1.93236 
0.04 1.93181 
0.06 1.93099 
0.08 1.9299 
0.1 1.92854 
0.12 1.92691 
0.14 1.92502 
0.16 1.92286 
0.18 1.92045 
0.2 1.91777 
0.22 1.91485 
0.24 1.91169 
0.26 1.90828 
0.28 1.90465 
0.3 1.90079 
0.32 1.89671 
0.34 1.89243 
